fid,osm_id,code,fclass,name
19622,"1119263748",7229,farmland,
19623,"1119263749",7215,orchard,
19624,"1119263751",7215,orchard,
19625,"1119263752",7215,orchard,
19626,"1119263753",7215,orchard,
19627,"1119263755",7215,orchard,
19628,"1119263756",7215,orchard,
19629,"1119263757",7215,orchard,
19630,"1119263758",7215,orchard,
19631,"1119263761",7229,farmland,
19632,"1119263762",7215,orchard,
19633,"1119263763",7215,orchard,
19634,"1119263764",7215,orchard,
19635,"1119474291",7215,orchard,
19636,"1119474292",7215,orchard,
19637,"1119474294",7215,orchard,
19638,"1119474295",7229,farmland,
19639,"1119474297",7215,orchard,
19640,"1119474298",7215,orchard,
19641,"1119474299",7215,orchard,
19642,"1119480283",7215,orchard,
19643,"1119967390",7215,orchard,
19644,"1119967391",7215,orchard,
19645,"1119967392",7215,orchard,
19646,"1119967393",7215,orchard,
19647,"1119967394",7215,orchard,
19648,"1119967395",7215,orchard,
19649,"1119967396",7215,orchard,
19650,"1119967397",7215,orchard,
19651,"1119967398",7215,orchard,
19652,"1119967399",7215,orchard,
19653,"14980210",7210,nature_reserve,Εθνικό Δασικό Πάρκο Τροόδους
19654,"14980373",7210,nature_reserve,Χερσόνησος Ακάμα
19655,"14980477",7210,nature_reserve,Αλυκές Λάρνακας
19656,"1120211834",7215,orchard,
19657,"1120406999",7202,park,
19658,"1120435711",7215,orchard,
19659,"1120435712",7215,orchard,
19660,"1120435713",7215,orchard,
19661,"1120435714",7215,orchard,
19662,"1120435717",7215,orchard,
19663,"1120660230",7215,orchard,
19664,"1120660231",7215,orchard,
19665,"1120752825",7229,farmland,
19666,"1120752826",7217,scrub,
19667,"1121076609",7215,orchard,
19669,"14999127",7210,nature_reserve,Εθνικού Δασικού Πάρκου Ριζοελιάς
19670,"1121185774",7210,nature_reserve,Εθνικό Δασικό Πάρκο Λιοπετρίου
19671,"1121185777",7202,park,
19672,"1121185782",7210,nature_reserve,Εθνικό Δασικό Πάρκο Πέτρα του Ρωμιού
19673,"14999129",7210,nature_reserve,Εθνικό Δασικό Πάρκο Μαχαιράς
19674,"15104333",7210,nature_reserve,Εθνικό Δασικό Πάρκο Άγιος Νίκανδρο
19675,"1121185819",7210,nature_reserve,Εθνικό Δασικό Πάρκο Άγιος Νίκανδρο
19676,"14980473",7210,nature_reserve,Φάρος Κάτω Πάφου
19677,"1121496428",7215,orchard,
19679,"1122580247",7202,park,Πάρκο εντός του Ποταμού
19680,"1123019532",7215,orchard,
19681,"1123019533",7215,orchard,
19682,"1123019534",7215,orchard,
19683,"1123019535",7215,orchard,
19684,"1123019536",7215,orchard,
19685,"1123019537",7215,orchard,
19686,"1123453762",7215,orchard,
19687,"1123743364",7215,orchard,
19688,"1123743365",7229,farmland,
19689,"1123743367",7215,orchard,
19690,"1123743370",7215,orchard,
19691,"1123746236",7215,orchard,
19692,"1123746237",7215,orchard,
19693,"1123746238",7215,orchard,
19694,"1123746239",7215,orchard,
19695,"1123746240",7215,orchard,
19696,"1123746241",7215,orchard,
19697,"1123746242",7215,orchard,
19698,"1123746243",7215,orchard,
19699,"1123746245",7215,orchard,
19700,"1123746246",7215,orchard,
19701,"1123746247",7229,farmland,
19702,"1123746248",7215,orchard,
19703,"1123746249",7215,orchard,
19704,"1123746250",7229,farmland,
19705,"1123746252",7215,orchard,
19706,"1123746253",7215,orchard,
19707,"1123746257",7215,orchard,
19708,"1123746258",7215,orchard,
19709,"1123746259",7215,orchard,
19710,"1123746260",7215,orchard,
19711,"1123746261",7215,orchard,
19712,"1123746262",7215,orchard,
19713,"1123746263",7215,orchard,
19714,"1123746264",7215,orchard,
19715,"1123746265",7215,orchard,
19716,"1123746266",7215,orchard,
19717,"1123746267",7215,orchard,
19718,"1123746268",7215,orchard,
19719,"1123746269",7215,orchard,
19720,"1123746270",7215,orchard,
19721,"1123746271",7215,orchard,
19722,"1123746272",7215,orchard,
19723,"1123746273",7215,orchard,
19724,"1124003657",7215,orchard,
19725,"1124003658",7215,orchard,
19726,"1124003659",7215,orchard,
19727,"1124003660",7215,orchard,
19728,"1124003661",7215,orchard,
19729,"1124003662",7215,orchard,
19730,"1124003663",7215,orchard,
19731,"1124003664",7215,orchard,
19732,"1124003669",7215,orchard,
19733,"1124003670",7215,orchard,
19734,"1124003671",7229,farmland,
19735,"1124003672",7229,farmland,
19736,"1124003673",7229,farmland,
19737,"1124003674",7217,scrub,
19738,"1124003675",7215,orchard,
19739,"1124003678",7215,orchard,
19740,"1124003679",7215,orchard,
19741,"1124003680",7215,orchard,
19742,"1124003681",7215,orchard,
19743,"1124003682",7229,farmland,
19744,"1124003683",7229,farmland,
19745,"1124003684",7215,orchard,
19746,"1124003685",7215,orchard,
19747,"1124003686",7215,orchard,
19748,"1124003687",7215,orchard,
19749,"1124003688",7215,orchard,
19750,"1124003689",7215,orchard,
19751,"1124003690",7215,orchard,
19752,"1124003691",7229,farmland,
19753,"1124003692",7215,orchard,
19754,"1124003693",7215,orchard,
19755,"1124003695",7215,orchard,
19756,"1124003696",7215,orchard,
19757,"1124003697",7215,orchard,
19758,"1124003698",7229,farmland,
19759,"1124003699",7215,orchard,
19760,"1124003700",7215,orchard,
19761,"1124003701",7215,orchard,
19762,"1124003703",7215,orchard,
19763,"1124300057",7215,orchard,
19764,"1124300058",7215,orchard,
19765,"1124300059",7215,orchard,
19766,"1124300060",7215,orchard,
19767,"1124300061",7215,orchard,
19768,"1124300062",7215,orchard,
19769,"1124300063",7215,orchard,
19770,"1124300064",7215,orchard,
19771,"1124300065",7215,orchard,
19772,"1124300066",7215,orchard,
19773,"1124300067",7215,orchard,
19774,"1124300068",7215,orchard,
19775,"1124300069",7215,orchard,
19776,"1124300070",7229,farmland,
19777,"1124300071",7215,orchard,
19778,"1124300072",7215,orchard,
19779,"1124300073",7229,farmland,
19780,"1124300074",7215,orchard,
19781,"1124300075",7215,orchard,
19782,"1124300076",7215,orchard,
19783,"1124300077",7215,orchard,
19784,"1124300078",7215,orchard,
19785,"1124300079",7215,orchard,
19786,"1124300080",7215,orchard,
19787,"1124300081",7215,orchard,
19788,"1124300082",7215,orchard,
19789,"1124300083",7215,orchard,
19790,"1124300084",7229,farmland,
19791,"1124300085",7215,orchard,
19792,"1124300086",7215,orchard,
19793,"1124300087",7215,orchard,
19794,"1124300088",7215,orchard,
19795,"1124300089",7215,orchard,
19796,"1124300090",7215,orchard,
19797,"1124300091",7229,farmland,
19798,"1124300092",7215,orchard,
19799,"1124300093",7229,farmland,
19800,"1124300094",7215,orchard,
19801,"1124300095",7215,orchard,
19802,"1124300096",7215,orchard,
19803,"1124300097",7215,orchard,
19804,"1124300098",7215,orchard,
19805,"1124300099",7215,orchard,
19806,"1124300100",7215,orchard,
19807,"1124300101",7215,orchard,
19808,"1124300102",7215,orchard,
19809,"1124300103",7215,orchard,
19810,"1124300104",7229,farmland,
19811,"1124300105",7215,orchard,
19812,"1124300106",7215,orchard,
19813,"1124791305",7201,forest,
19818,"1126715586",7215,orchard,
19819,"1126715591",7215,orchard,
19820,"1126715592",7215,orchard,
19821,"1126715593",7215,orchard,
19822,"1126715594",7215,orchard,
19823,"1126715595",7215,orchard,
19824,"1126715600",7215,orchard,
19826,"1127313569",7202,park,
19827,"1127460658",7229,farmland,
19828,"1127461310",7215,orchard,
19829,"1127461311",7229,farmland,
19830,"1127461312",7229,farmland,
19831,"1127494722",7215,orchard,
19832,"1127494723",7215,orchard,
19833,"1127494724",7229,farmland,
19834,"1127494730",7229,farmland,
19835,"1127494731",7201,forest,
19836,"1127494740",7229,farmland,
19837,"1127494741",7229,farmland,
19838,"1127494742",7215,orchard,
19839,"1127497668",7229,farmland,
19840,"1127497669",7229,farmland,
19841,"1127497670",7229,farmland,
19842,"1127497671",7229,farmland,
19843,"1127497672",7229,farmland,
19844,"1127497673",7229,farmland,
19845,"1127497674",7229,farmland,
19846,"1127497675",7229,farmland,
19847,"1127497676",7229,farmland,
19848,"15088553",7215,orchard,
19849,"1127497677",7229,farmland,
19850,"1127504886",7229,farmland,
19851,"1127504887",7229,farmland,
19852,"1127504888",7215,orchard,
19853,"1127504889",7229,farmland,
19854,"1127506446",7228,farmyard,
19855,"1127506447",7229,farmland,
19856,"1127506448",7215,orchard,
19857,"1127506449",7229,farmland,
19858,"1127506450",7229,farmland,
19859,"1127506451",7229,farmland,
19860,"1127506452",7229,farmland,
19861,"1127506453",7229,farmland,
19862,"1127506454",7229,farmland,
19863,"1127506455",7229,farmland,
19864,"1127506456",7229,farmland,
19865,"1127506457",7229,farmland,
19866,"1127711650",7202,park,
19867,"1127815921",7218,grass,
19868,"1128039192",7229,farmland,
19869,"1128039193",7229,farmland,
19870,"1128039194",7229,farmland,
19871,"1128039197",7229,farmland,
19872,"1128039198",7229,farmland,
19873,"1128039200",7229,farmland,
19874,"1128039201",7229,farmland,
19875,"1128039203",7229,farmland,
19876,"1128039205",7229,farmland,
19877,"1128039206",7229,farmland,
19878,"1128039207",7229,farmland,
19879,"1128039208",7229,farmland,
19880,"1128039209",7229,farmland,
19881,"1128039210",7229,farmland,
19882,"1128039211",7229,farmland,
19883,"1128039212",7229,farmland,
19884,"1128039213",7229,farmland,
19885,"1128054038",7229,farmland,
19886,"1128054039",7229,farmland,
19887,"1128054043",7229,farmland,
19888,"1128054044",7229,farmland,
19889,"1128054045",7229,farmland,
19890,"1128054046",7229,farmland,
19891,"1128140000",7229,farmland,
19892,"1128140001",7201,forest,
19893,"1128140002",7229,farmland,
19894,"1128140003",7229,farmland,
19895,"1128140004",7215,orchard,
19896,"1128140007",7229,farmland,
19897,"1128140008",7229,farmland,
19898,"1128140009",7229,farmland,
19899,"1128140010",7201,forest,
19900,"1128140011",7229,farmland,
19901,"1128140012",7229,farmland,
19902,"1128140013",7229,farmland,
19903,"1128141011",7229,farmland,
19904,"1128141012",7229,farmland,
19905,"1128141013",7229,farmland,
19906,"1128180317",7229,farmland,
19907,"1128180318",7229,farmland,
19908,"1128180319",7229,farmland,
19909,"1128180320",7229,farmland,
19910,"1128180321",7229,farmland,
19911,"1128180322",7229,farmland,
19912,"1128180323",7229,farmland,
19913,"1128180324",7229,farmland,
19914,"1128180325",7229,farmland,
19915,"1128180326",7229,farmland,
19916,"1128180329",7229,farmland,
19917,"1128180331",7229,farmland,
19918,"1128191535",7229,farmland,
19919,"1128191536",7229,farmland,
19920,"1128191537",7229,farmland,
19921,"1128191538",7229,farmland,
19922,"1128191544",7229,farmland,
19923,"1128205521",7215,orchard,
19924,"1128242187",7229,farmland,
19925,"1128242189",7229,farmland,
19926,"1128254580",7229,farmland,
19927,"1128254581",7229,farmland,
19928,"1128254582",7229,farmland,
19929,"1128254585",7229,farmland,
19930,"1128254586",7229,farmland,
19931,"1128254587",7229,farmland,
19932,"1128254588",7229,farmland,
19933,"1128254593",7229,farmland,
19934,"1128254594",7229,farmland,
19935,"1128254599",7229,farmland,
19936,"1128254600",7229,farmland,
19937,"1128254601",7229,farmland,
19938,"1128254602",7229,farmland,
19939,"1128254603",7229,farmland,
19940,"1128254604",7229,farmland,
19941,"1128254605",7229,farmland,
19942,"1128254607",7229,farmland,
19943,"1128260366",7229,farmland,
19944,"1128260367",7215,orchard,
19945,"1128260368",7215,orchard,
19946,"1128260369",7229,farmland,
19947,"1128260370",7215,orchard,
19948,"1128260371",7215,orchard,
19949,"1128260372",7229,farmland,
19950,"1128260382",7215,orchard,
19951,"1128260384",7215,orchard,
19952,"1128264182",7215,orchard,
19953,"1128264183",7215,orchard,
19954,"1128264184",7229,farmland,
19955,"1128395323",7229,farmland,
19957,"1128949699",7218,grass,"2, 11"
19958,"1128949700",7218,grass,"5, 14"
19959,"1128949701",7218,grass,
19960,"1128949702",7218,grass,"4, 13"
19961,"1128949703",7218,grass,"3,12"
19962,"1128949722",7218,grass,"6, 15"
19963,"1128949723",7218,grass,"7, 16"
19964,"1128949725",7218,grass,
19965,"1128949727",7218,grass,"1, 10"
19966,"1130628968",7215,orchard,
19967,"1130628970",7215,orchard,
19968,"1130628973",7215,orchard,
19969,"1130628974",7215,orchard,
19970,"1130628975",7229,farmland,
19971,"1130638648",7229,farmland,
19972,"1130638649",7229,farmland,
19973,"1130638650",7229,farmland,
19974,"1130638651",7229,farmland,
19975,"1131093808",7229,farmland,
19976,"1131093809",7229,farmland,
19977,"1131093810",7229,farmland,
19978,"1131093811",7229,farmland,
19979,"1131093812",7229,farmland,
19980,"1131093813",7229,farmland,
19981,"1131093826",7229,farmland,
19982,"1131094162",7229,farmland,
19983,"1131094164",7229,farmland,
19984,"1131094165",7229,farmland,
19985,"1131094166",7229,farmland,
19987,"1131596109",7229,farmland,
19988,"1131596112",7229,farmland,
19989,"1131596113",7215,orchard,
19990,"1131596114",7215,orchard,
19991,"1131596115",7229,farmland,
19992,"1131922147",7215,orchard,
19993,"1131922148",7215,orchard,
19994,"1131922149",7215,orchard,
19995,"1131922151",7229,farmland,
19996,"1131922152",7215,orchard,
19997,"1131922153",7215,orchard,
19998,"1131922154",7229,farmland,
19999,"1131922155",7229,farmland,
20000,"1131922156",7229,farmland,
20001,"1131922157",7229,farmland,
20002,"1131922158",7229,farmland,
20003,"1131922159",7215,orchard,
20004,"1131922160",7229,farmland,
20005,"1131922161",7215,orchard,
20006,"1131922162",7229,farmland,
20007,"1131922163",7229,farmland,
20008,"1131922164",7229,farmland,
20009,"1131923064",7229,farmland,
20010,"1132010596",7229,farmland,
20011,"1132010597",7229,farmland,
20012,"1132010598",7229,farmland,
20013,"1132010599",7229,farmland,
20014,"1132010600",7229,farmland,
20015,"1132010601",7229,farmland,
20016,"1132010602",7229,farmland,
20017,"1132010603",7229,farmland,
20018,"1132010604",7229,farmland,
20019,"1132010605",7229,farmland,
20020,"1132010606",7229,farmland,
20021,"1132010607",7229,farmland,
20022,"1132010608",7229,farmland,
20023,"1132010609",7229,farmland,
20024,"1132010610",7229,farmland,
20025,"1132061562",7215,orchard,
20026,"1132061563",7215,orchard,
20027,"1132061566",7215,orchard,
20028,"1132061568",7215,orchard,
20029,"15313149",7229,farmland,
20030,"1132061570",7215,orchard,
20031,"1132061574",7229,farmland,
20032,"1132061575",7201,forest,
20033,"1132061576",7215,orchard,
20034,"1132061577",7229,farmland,
20035,"1132061578",7229,farmland,
20036,"1132169692",7229,farmland,
20037,"1132169693",7229,farmland,
20038,"1132169694",7229,farmland,
20039,"1132169695",7215,orchard,
20040,"1132171510",7229,farmland,
20041,"1132171511",7229,farmland,
20042,"1132171512",7229,farmland,
20043,"1132171514",7229,farmland,
20044,"1132171515",7229,farmland,
20045,"1132171516",7229,farmland,
20046,"1132171517",7229,farmland,
20047,"1132171518",7229,farmland,
20048,"1132171519",7229,farmland,
20049,"1132171520",7229,farmland,
20050,"1132171521",7229,farmland,
20051,"1132171522",7229,farmland,
20052,"1132171523",7229,farmland,
20053,"1132171524",7229,farmland,
20054,"1132171525",7229,farmland,
20055,"1132171526",7229,farmland,
20056,"1132171545",7229,farmland,
20057,"1132171546",7215,orchard,
20058,"1132171547",7215,orchard,
20059,"1132171548",7229,farmland,
20060,"15315308",7229,farmland,
20061,"1132172109",7201,forest,
20062,"1132172110",7201,forest,
20063,"1132172111",7201,forest,
20064,"1132172113",7201,forest,
20065,"1132172114",7201,forest,
20066,"1132172115",7229,farmland,
20067,"1132172116",7229,farmland,
20068,"1132172117",7229,farmland,
20069,"1132172119",7201,forest,
20070,"1132172120",7229,farmland,
20071,"1132172123",7229,farmland,
20072,"1132172124",7229,farmland,
20073,"1132172125",7201,forest,
20074,"1132172128",7201,forest,
20075,"1132172131",7217,scrub,
20076,"15315309",7229,farmland,
20077,"1132172132",7217,scrub,
20078,"1132172133",7201,forest,
20079,"1132172135",7201,forest,
20080,"1132172136",7229,farmland,
20081,"15315310",7229,farmland,
20082,"1132172138",7217,scrub,
20083,"1132172139",7217,scrub,
20084,"1132172141",7217,scrub,
20085,"1132172142",7229,farmland,
20086,"1132172144",7201,forest,
20087,"1132172145",7201,forest,
20088,"1132172146",7201,forest,
20089,"1132206614",7215,orchard,
20090,"1132206621",7215,orchard,
20091,"1132206623",7215,orchard,
20092,"1132206627",7215,orchard,
20093,"1132206630",7215,orchard,
20094,"1132206633",7215,orchard,
20095,"1132206642",7215,orchard,
20096,"1132206647",7215,orchard,
20097,"1132206650",7215,orchard,
20098,"1132206651",7215,orchard,
20099,"1132206652",7215,orchard,
20100,"1132206655",7229,farmland,
20101,"1132206658",7215,orchard,
20102,"15315878",7229,farmland,
20103,"1132487621",7229,farmland,
20104,"15322287",7229,farmland,
20105,"1132487625",7217,scrub,
20106,"1132487629",7201,forest,
20107,"1132487631",7229,farmland,
20108,"1132487634",7228,farmyard,
20109,"1132487635",7217,scrub,
20110,"1132487646",7215,orchard,
20111,"1132487648",7217,scrub,
20112,"1132487649",7229,farmland,
20113,"15322289",7229,farmland,
20114,"1132487652",7215,orchard,
20115,"1132487653",7229,farmland,
20116,"1132487656",7201,forest,
20117,"1132487657",7215,orchard,
20118,"1132487669",7215,orchard,
20119,"1132487671",7215,orchard,
20120,"1132487672",7215,orchard,
20121,"1132487673",7215,orchard,
20122,"1132487679",7217,scrub,
20123,"1132500169",7201,forest,
20125,"1132500187",7215,orchard,
20126,"15322460",7201,forest,
20127,"1132500188",7215,orchard,
20128,"1132500189",7215,orchard,
20129,"1132500194",7201,forest,
20130,"1132713940",7217,scrub,
20131,"13233655",7201,forest,
20132,"13233979",7217,scrub,
20133,"1132973570",7229,farmland,
20134,"1132973576",7229,farmland,
20135,"1132973577",7229,farmland,
20136,"1132973594",7229,farmland,
20137,"1132973595",7229,farmland,
20138,"1132973597",7215,orchard,
20139,"1132973599",7229,farmland,
20140,"1132973608",7229,farmland,
20141,"1132973610",7229,farmland,
20142,"15329189",7229,farmland,
20143,"1132973618",7218,grass,
20144,"1132973619",7218,grass,
20145,"1132973624",7215,orchard,
20146,"1132973625",7215,orchard,
20147,"1132973628",7215,orchard,
20148,"1132973630",7229,farmland,
20149,"1132973647",7215,orchard,
20150,"1132973654",7215,orchard,
